33913	6	3347
19750	8	11066
265	4	22985
37896	3	19312
31948	8	24007
22802	13	4708
37383	3	27145
9615	3	33014
36357	5	32408
8729	10	20733
37032	1	24331
39313	1	35961
15301	6	35682
30330	1	12784
38279	11	7389
5885	3	22603
24650	3	33623
20307	3	6426
18266	8	31597
8575	3	2221
34613	8	39040
30998	3	13551
1458	1	15064
25668	1	2447
2287	8	38364
14770	4	21310
5885	3	7446
40704	7	32129
32772	7	18581
15473	7	35438
20592	1	20060
37795	0	25030
29665	1	21410
36533	5	37657
18434	4	15532
5971	3	32817
4416	3	2577
28650	3	11750
5460	12	14084
29370	11	2771
36191	3	4912
5460	12	31538
37456	8	4399
15427	5	13936
29777	8	14107
25773	8	8172
11873	5	29860
14821	16	29123
29741	1	8258
156	8	9805
8258	3	595
14038	3	12670
17261	11	11476
15158	8	29686
34386	13	1159
11732	3	3751
40373	13	21620
36249	10	18800
24820	3	6484
24490	12	31981
8137	3	2093
24786	3	23548
4344	3	20666
21337	10	32476
23158	5	14610
26919	13	21271
15741	8	3009
4951	8	13824
12786	1	24328
605	12	25265
10442	3	32132
6803	7	40232
36916	1	14447
28508	1	23695
1869	7	21377
22276	3	14135
14979	1	5579
19026	3	11881
38217	8	32743
32663	1	38977
579	8	31004
16614	13	30124
29580	1	326
30478	8	6599
25323	8	13270
25055	3	3647
38279	11	15988
22061	8	3451
17823	11	4961
35384	8	16514
15743	8	11958
18421	17	39995
19186	7	5345
37364	8	7232
7600	13	38807
38029	8	20517
6566	1	5420
79	1	6231
21910	1	23162
24255	1	21530
19478	1	36089
35885	11	5711
36147	1	24786
20637	8	13411
26523	3	12615
5891	13	21079
4599	8	25987
37330	8	32222
12993	8	15378
314	3	17637
39112	3	32919
40450	1	15064
26070	6	22411
30531	13	8402
9989	8	24970
10246	17	30042
13312	7	22585
119	1	1917
10781	17	6670
851	11	28499
18079	17	33761
5202	8	14783
38760	3	24670
34833	5	35546
28859	13	39128
12827	3	5507
24728	3	10305
17557	5	5676
33661	8	39477
37533	8	19584
22350	8	681
367	13	29450
26056	11	17124
9763	1	28805
5460	12	14980
24165	3	30951
11335	3	16090
19486	3	13813
7259	1	13366
15225	8	9451
2797	13	33840
34486	11	21016
27084	8	1677
9814	1	35286
19998	3	30053
2931	3	37513
16811	5	18799
17703	17	83
2906	6	25808
9658	13	25125
12827	3	35125
30036	5	2861
29399	11	11415
3822	13	5384
28504	8	16
29399	11	32207
28750	8	40588
35081	10	4547
22255	5	29509
16384	3	3476
29793	7	33217
6731	5	7215
26329	3	29665
31993	8	40543
32856	10	38497
122	1	745
25633	13	24063
8270	3	9225
20346	1	37512
3620	1	33960
1791	1	39156
16403	8	38656
27101	8	6588
24743	1	37012
32314	1	32851
10116	1	8357
34081	8	19244
13363	17	8773
40469	13	12653
19786	3	12808
18781	3	16640
8462	3	10419
39497	3	20593
27425	3	29325
35538	1	24583
13741	17	5647
27573	1	19963
6016	3	20643
21890	13	37321
14788	1	23688
25919	1	475
3545	1	38592
4754	3	16126
15884	1	19456
10154	3	16883
8992	10	26423
2287	1	23285
27034	13	25896
30225	1	11169
30101	5	30729
14971	3	40762
14430	17	15352
13399	3	10497
11643	3	9098
29008	8	38539
25891	8	35795
13097	3	30186
23378	8	5826
2821	13	33422
32432	1	26486
11441	3	1585
21192	1	10450
599	8	40051
17446	7	9226
39663	1	33791
13097	3	11785
20593	8	36035
39284	13	38882
36912	7	7917
20281	3	36381
22490	3	15433
20776	3	5030
28502	7	27915
22597	12	7084
35610	3	4471
31403	5	35206
32114	1	7473
8215	5	6364
328	8	38061
35055	3	26741
21767	1	4576
25717	13	9245
8905	1	35791
22483	10	2325
39107	8	37095
34438	3	37492
473	1	31386
18962	3	27505
35078	7	21477
28116	9	6400
40844	3	23230
8243	8	30157
9163	3	15288
21945	8	8534
34486	11	32503
6002	3	24969
18699	8	24
31887	1	33547
28385	3	38217
6833	3	36928
16667	8	12662
14243	1	34428
10095	1	15901
26961	3	23240
11346	3	11824
35791	3	4174
18149	3	37756
17275	1	20221
29640	8	14534
29860	13	16097
30761	5	28463
32910	10	16373
37470	5	8868
39744	12	29716
8935	8	5636
34732	3	9743
32089	5	30827
24331	3	36434
28580	3	4983
1556	8	36921
27858	1	12506
28976	8	34575
30482	3	36369
12098	1	2266
17394	11	7055
5948	8	5624
4264	3	8880
26972	1	8863
30538	1	4603
24606	1	13856
11674	3	31740
14293	3	12360
21885	16	40463
23260	8	27691
8341	1	10262
26469	3	5966
4602	1	16594
10866	13	14113
6551	1	39068
11307	3	28372
21689	6	5460
26526	8	20319
15526	8	16491
14123	7	18079
477	17	33023
4547	11	28943
31483	8	35402
17097	3	18903
35379	8	17523
15341	8	12556
4990	1	21096
7057	7	4487
13497	1	24786
36572	1	30519
21107	1	22116
22208	3	4686
13485	5	26496
10928	3	6815
25203	1	35449
32820	8	21280
4928	13	25606
461	1	6216
34218	17	22220
12311	17	8264
25799	3	3603
30076	12	13625
27091	1	23503
8393	12	19994
26646	7	37574
29218	12	1671
8666	1	22490
8877	8	19712
24336	1	22064
20131	10	31709
40088	9	6400
34997	3	17387
20384	8	27920
24522	3	5613
35449	3	27178
24399	6	11336
10716	3	13173
9683	13	12512
32854	4	8870
19313	3	24414
22691	8	28251
6216	3	31087
5642	7	4668
37002	8	32475
35658	1	19514
2569	3	6914
34633	5	35911
15064	3	14066
29630	3	1369
2425	1	29894
24900	3	6869
9860	1	17707
12694	1	11346
3198	8	15440
32311	8	4843
37242	3	15114
35516	1	13856
12018	1	23027
8561	7	22743
28448	5	10921
13884	13	17569
11071	1	36642
14870	8	13
18131	6	37753
21596	1	31276
36007	13	18546
5286	3	24782
19220	5	29991
17520	1	30639
31009	11	20419
18852	0	19631
35055	3	17293
440	1	39336
20972	8	21000
14847	5	22905
10204	3	25864
33164	8	14602
28056	8	3490
4740	3	24745
4745	3	27271
38763	3	6076
36274	3	36853
15064	3	6743
35634	8	36041
32725	3	20002
1252	1	3762
35723	1	23763
10030	17	18286
934	13	2375
8319	1	26523
39112	3	347
222	0	5810
8699	1	25484
9491	8	17347
40458	8	6260
38404	8	37619
27455	3	3214
3080	17	18175
11582	1	8380
29521	1	1172
37285	5	36165
12238	1	11169
14061	8	11926
13477	8	29605
33503	1	9935
13059	1	27167
456	1	40403
12030	8	4767
1985	1	9057
17764	8	36557
21156	3	23390
18495	8	14325
18351	3	15904
31588	12	151
26980	13	600
30833	1	24578
17156	8	39336
22505	1	25374
4624	3	9058
959	7	10542
1856	3	501
36646	3	13275
18391	1	11129
12526	1	13094
24331	3	14389
38087	17	40444
35385	8	709
14315	1	24331
6833	3	7206
38087	2	30580
12383	3	16546
4318	3	24654
28696	7	35356
19297	3	21884
27531	3	6801
30572	3	28600
1456	8	37073
24130	8	786
11844	5	7484
7954	3	38851
384	7	18043
11856	1	34997
23192	8	10300
3122	1	3258
20466	1	10561
18470	1	34348
34997	3	14548
25580	3	30570
34657	8	20783
19240	1	8258
21891	1	5834
1927	3	30022
11316	11	7691
6146	1	34737
29286	8	34772
23010	3	18786
5484	8	10952
39668	8	40168
22225	13	26469
38279	11	16220
29684	8	25659
439	3	2312
23542	5	11864
6400	2	11946
1097	8	38603
19220	13	21788
38437	8	12360
38536	8	18417
10489	1	5028
26432	1	16306
21788	1	12506
3765	1	8863
10510	8	6069
17213	8	38272
24331	3	23716
35316	1	7441
743	1	16558
26029	8	34601
4163	1	40710
12998	8	11220
22347	5	27266
11559	13	25358
23326	13	37899
32674	17	29170
29734	3	10899
4976	1	22216
36965	3	34321
8742	3	23160
1420	3	23743
38108	3	19231
32570	4	6741
26514	6	31920
36482	5	39005
37516	2	258
16877	3	20140
21378	6	23575
28336	8	17312
18813	8	31175
29078	3	26967
20035	8	24518
8485	5	38179
9067	8	2350
40596	1	17896
6907	3	7755
9588	3	8280
20981	7	20101
18551	8	12488
31945	3	28652
33323	3	4347
33639	3	20712
39637	3	26121
37707	8	16796
21664	1	9195
27266	1	3282
12308	8	37645
4608	6	29218
29588	8	12620
40367	3	22261
2603	17	11296
30087	13	38920
20760	17	30711
4813	5	3651
8597	5	24961
16918	2	20556
11948	3	15031
38779	8	31962
9662	5	37987
8863	3	16198
35458	1	24814
1700	6	25808
9749	1	8140
2698	8	34521
11475	5	5629
16688	3	40210
22447	8	31718
39091	9	6400
30289	17	25063
24509	5	17429
26771	8	28880
13096	8	17514
34451	2	17401
2563	10	24814
12961	1	22537
3939	3	28907
11925	1	31667
14050	1	29090
15142	8	20973
5224	1	8270
14447	3	14680
29990	8	17642
40621	17	10583
31397	10	7821
34495	1	23964
25848	2	11381
2133	4	18296
417	8	23396
8163	7	32674
38534	3	22400
3104	1	30913
30078	5	28451
27862	13	11444
33042	13	13939
30248	1	22276
34997	3	24695
11685	1	35449
11015	5	35206
15805	1	18150
7063	13	32637
34614	3	29783
21154	1	5060
12299	14	5118
12311	7	12963
29034	8	5534
25140	8	20260
32167	7	4830
19297	3	21263
35198	8	19350
2337	4	28558
29982	13	19094
37594	13	15353
40153	12	36317
16618	1	38763
37194	1	31851
14358	8	3858
22829	3	23656
15659	13	9535
4092	3	10388
21958	13	19018
35186	11	25681
2852	3	1179
32506	1	30961
33480	8	5037
40406	16	40463
3902	8	15496
13381	8	776
4255	1	35791
35804	13	34502
35217	3	11286
12480	1	24975
326	3	5395
32312	8	35743
9879	1	38538
36610	8	33635
6833	3	12695
33635	8	7378
33686	13	31668
36680	13	8313
35791	3	8905
11873	13	9333
2920	8	6844
32050	3	13981
19900	1	25079
20256	13	40642
29324	3	25350
6466	8	4989
5460	12	17446
36072	16	40463
14135	8	27814
7347	5	6831
29163	1	14850
10966	1	30056
31667	8	9987
28807	8	752
36307	3	9718
12970	8	28942
31933	8	38580
14329	3	2091
5218	3	4669
38726	1	13856
26398	3	10743
28455	12	22576
2154	1	33061
33959	8	26505
30287	8	29800
24646	8	10275
23956	8	7604
2424	3	5370
6659	3	27497
3218	3	39020
36641	3	32157
22716	1	25515
2959	3	2085
18821	8	15827
36471	0	33184
31276	3	6284
995	1	29879
9200	10	11316
14430	17	11760
19013	3	2977
8140	3	21441
18541	13	3173
20042	8	29171
3372	10	38279
18269	3	6502
10988	8	9612
13856	3	24920
9027	7	32587
28076	8	2208
980	13	37485
1372	1	15304
14447	3	16671
38029	8	13367
26790	1	17707
20777	13	7189
21269	8	13046
8821	3	5743
27837	3	40349
29562	1	4734
17500	3	12564
4517	9	6400
785	17	1501
993	7	33389
7581	1	326
7995	1	14584
24991	1	31342
7823	1	32935
23210	17	35196
32658	16	29123
26084	12	25950
37289	1	19938
15287	1	30882
9554	8	22464
17707	3	2858
510	11	1899
20949	8	18661
33131	8	580
10448	3	30994
19313	3	19021
12604	1	5176
7092	1	13661
18693	8	8388
787	5	9950
28288	1	38919
38497	11	1567
7657	3	5959
16169	8	39982
8755	1	13005
9153	3	31495
25002	1	28698
37855	1	5821
10329	15	28814
21990	2	712
28100	7	7004
12816	1	35791
12372	3	35477
36567	8	17241
9449	1	5834
11871	3	31925
40773	1	19100
38855	3	24417
37245	17	10121
8857	8	26131
937	3	18810
22490	3	38964
11918	3	37069
17329	17	17113
30267	3	32304
10857	9	6400
38108	0	2253
17985	6	25331
8778	3	17566
37095	1	14054
35186	11	2526
2232	7	10845
38947	12	584
34396	1	30659
15049	8	40588
665	1	5205
39931	8	39572
10350	1	24705
31274	3	8924
34136	3	27820
29032	8	34374
1045	13	19973
15184	13	14521
10775	7	33199
28843	8	22061
35840	1	26398
14829	1	23535
24572	1	38882
16547	1	18796
37700	14	13751
34483	1	24331
251	6	5460
34788	5	10477
11981	3	35931
39998	1	26255
18916	8	18665
29167	8	22099
8732	17	32793
23523	17	37859
36632	7	10542
38033	3	12092
11987	8	40823
13735	8	19430
11315	8	5534
117	1	7201
38612	10	34486
5452	17	31663
27790	5	5891
12602	1	39129
23637	1	19300
25575	6	23212
19129	13	5087
37682	7	16918
30971	3	28168
2860	5	4847
29029	8	30904
24509	13	8618
13978	6	5460
1910	8	24836
6594	11	36248
6079	1	26054
19956	1	23688
10361	12	35508
26705	3	23351
36414	8	22820
19187	6	12544
22068	8	31687
31580	1	16445
2056	1	38158
34209	3	32784
3755	3	27567
24667	13	25440
9165	1	8226
39752	1	39139
11169	3	40739
20528	3	34200
26527	1	18327
34153	1	13564
13105	1	20229
33902	6	8393
29925	1	33662
22077	8	21570
40593	17	35410
7149	8	18253
33485	5	38044
15362	1	13856
24151	8	11961
33985	3	20142
27746	5	26400
4108	1	27887
22175	1	11407
5606	1	13856
40261	6	34038
9101	1	29078
4561	3	30694
9250	9	5037
610	1	14447
8863	3	18302
21901	8	7781
21580	1	22937
18742	7	6192
6723	8	27464
13856	3	2372
18550	17	6093
13835	3	35098
30120	1	7705
37000	8	33180
12401	8	27897
324	3	11978
24814	11	21197
15801	17	10372
16899	7	40572
9606	8	28906
29386	5	30837
720	13	27873
39877	3	2565
4750	1	19282
28692	8	36201
17830	8	16774
12137	8	6258
34462	0	7371
37383	3	32398
36809	1	35796
31012	8	35241
31883	5	21876
1024	6	14435
14900	1	37397
3066	3	39347
35565	1	35694
18589	1	17183
35183	4	34525
32711	13	18611
21954	1	28779
32676	13	35753
29140	3	21302
40531	8	15152
4747	3	37848
19592	3	11791
5806	3	9584
24446	5	21928
7592	5	5729
1830	11	3937
26057	3	2480
33719	1	31112
31853	3	8656
39497	3	9065
24501	11	3937
30516	8	12670
11815	8	13930
37922	7	19474
32883	8	18264
24538	8	20802
34155	8	37323
31386	3	18724
17081	8	30187
36469	3	19486
22569	1	22532
10532	1	17261
10744	1	24786
40313	7	18079
27621	1	32395
9160	13	7453
14447	3	31018
38671	4	25352
27264	3	25103
8250	1	13097
36807	8	7564
13331	6	9449
1023	1	25745
6134	1	38763
5971	3	31278
8431	3	9719
35033	8	28266
16310	3	22915
26009	5	12891
38935	3	21615
8192	7	25703
18081	6	30043
32582	3	15647
11169	3	19755
27206	13	26036
27151	1	23719
26447	3	30828
10495	12	27358
29153	1	24242
31936	13	29966
39412	3	24390
29756	8	35709
34997	3	38389
36232	17	10272
15747	8	36192
17928	1	19424
12445	1	5971
9389	1	5626
4942	1	25325
23549	1	34861
15937	8	652
1640	1	40820
20340	17	12389
19881	17	32032
11504	17	27843
8094	8	22873
5001	3	16995
5885	3	3090
27892	3	7896
7088	5	18842
23345	3	14124
14458	3	1099
36776	17	31614
32552	5	34048
11944	1	790
37403	1	37719
20089	1	25351
22486	8	15990
30992	1	28971
3971	1	20733
30392	5	39970
28013	3	31
2987	3	2899
3313	5	18685
18437	1	20352
37805	1	17205
31426	3	3105
23820	1	8760
12006	8	12849
13363	3	22426
27922	1	35063
2670	8	36549
20762	1	35791
5460	12	39906
9117	13	21776
34130	1	8863
31830	3	35589
7334	1	6523
40266	8	24827
12479	6	28105
21343	1	32046
34851	13	10706
33442	13	17182
29251	3	21774
6740	12	31881
5826	8	23378
1045	1	3282
5869	1	38579
27662	5	29450
2524	3	35784
11901	13	13380
15724	1	2018
5460	17	5220
17014	9	6400
21956	1	23964
30791	3	17485
31298	1	31846
10751	6	5460
37773	8	11966
29763	3	20498
26578	8	24038
19782	1	4561
29608	13	30279
1833	5	21890
8414	3	29512
29516	1	25560
38947	12	3373
35833	1	37934
34170	3	23375
22245	7	29402
6603	1	29028
14341	6	5460
38490	8	35169
22524	8	33082
24276	17	24796
5460	12	17588
32033	1	14655
38895	8	4656
33482	3	32040
24120	13	23484
34881	3	4637
30834	1	35233
25187	8	34770
38716	3	39870
8302	3	16369
30827	13	19754
14855	1	35791
40572	11	30368
9678	1	24222
8270	3	11273
33352	17	1868
31250	1	1975
475	0	6711
21057	1	16041
16373	1	8755
13946	1	9016
1613	5	10293
28732	11	24892
15754	4	24464
38611	3	25676
39148	8	4867
9063	8	21198
11790	13	30585
35055	3	20994
17042	1	33239
19120	1	9586
38498	5	39555
11266	5	5423
20175	5	24318
28935	3	37894
5725	1	24173
5076	1	11030
33659	6	13938
5852	7	21700
10103	8	21929
33478	13	13742
12199	1	38855
28825	5	28545
14984	7	34762
3517	10	38279
32674	17	10318
35266	1	11346
28922	8	33806
13409	3	26424
18065	3	15381
7278	3	4625
15246	1	33329
11343	1	13542
5483	3	35310
4152	3	8572
36022	7	5664
33845	3	31077
31226	8	17632
17830	8	38296
8556	1	31101
1800	3	23487
17630	3	17359
544	8	12007
19999	3	5279
23078	7	37303
33628	3	11839
36002	8	1280
3522	8	36803
14226	1	12194
24136	1	34428
14146	3	13446
21945	3	290
15278	8	36531
37614	3	15840
23864	1	15290
20809	1	2648
8089	8	19499
38848	7	21354
26056	11	97
37464	1	20286
19438	8	16111
2858	13	34418
40593	17	26138
19744	10	15952
22932	7	37685
26699	8	29734
14100	1	20236
17707	3	3881
22948	1	25135
34424	1	32437
10867	1	29512
3025	8	17358
28855	3	3679
34038	12	11411
12833	1	31864
23650	1	29076
20568	11	16254
589	5	9432
20641	10	34486
25372	3	35244
19846	3	6635
2657	7	22319
13745	3	25831
17118	8	1822
11234	1	35126
30929	12	7969
39494	3	2506
24827	8	22395
2608	8	28564
33985	3	23843
11741	3	32600
32475	8	37002
31179	13	31936
9879	3	9242
37108	1	35998
1691	4	19215
17263	13	13590
37653	5	36928
6594	11	30426
1866	1	22737
12790	8	40197
21310	8	8126
21026	1	22130
14559	8	35948
23249	6	8282
6058	8	32003
27950	1	15952
2266	3	12093
29734	3	35659
13078	1	40267
10545	8	1578
31276	3	10144
17579	1	37426
12193	5	2934
21152	6	14590
15600	5	16133
16976	8	16774
21271	5	26919
25530	5	18842
37651	3	2086
36440	8	13349
15583	5	22802
30709	1	6599
26301	17	33471
36340	5	40373
6706	8	13592
16037	1	40165
1827	13	4903
39850	1	39457
20799	1	23632
15936	8	38854
2634	13	20636
14292	8	2441
6938	1	3884
16317	8	38286
22544	16	40463
19404	8	4296
16373	11	17210
26885	5	31979
634	5	26980
10471	4	2950
32100	13	9296
26537	17	40540
13880	6	33978
15094	8	19070
5560	8	27278
11296	7	2603
10314	1	10663
13101	13	14962
24269	1	26689
9449	12	11578
29732	2	18662
26094	3	24652
26142	5	40373
12704	3	14509
31709	8	20457
15631	1	35523
39775	1	33002
12397	4	9444
27425	3	28844
36519	8	10523
40204	13	4074
40805	1	32727
22491	12	33199
39214	1	25688
13484	3	14366
38087	2	40923
33665	8	19408
8863	3	10864
13635	1	8710
36050	3	2046
501	1	1856
5460	12	20078
11771	1	29276
29887	3	19451
17951	8	3183
19313	3	11904
13343	7	10542
36425	3	14970
35375	8	29858
34247	13	10027
28532	8	22391
36720	8	22346
14001	1	32291
18789	8	3485
38161	8	8963
23973	5	15807
13144	13	22319
2271	3	28194
14258	1	39354
22510	10	31009
6400	2	37131
11584	1	37525
31686	1	37797
37657	1	8258
40550	7	26091
24860	5	40285
15970	3	19814
15682	17	17383
17871	10	34876
969	3	25935
24021	8	2465
35869	12	19843
35379	8	35882
40032	8	36952
11169	3	26637
32029	1	13856
20917	5	32181
39561	3	36890
26423	11	20767
1782	3	19499
20070	3	7873
20693	1	20476
6003	8	18155
31851	3	37194
28639	17	20951
11969	8	37472
9830	5	28515
5941	1	11787
33978	12	35897
30495	7	37685
21421	3	37438
9574	8	33889
22518	8	40589
38734	8	17833
2105	6	22491
39199	5	38610
29999	8	14913
38318	8	5771
12572	8	26995
26554	10	20351
11062	1	30507
19145	8	3166
26689	3	24269
1249	17	2512
22490	3	37559
38258	8	32596
31554	13	34987
7310	6	40777
10406	3	9744
33311	3	18325
6025	7	1095
14038	8	30500
25867	8	34016
27692	13	11857
11672	5	13126
37099	1	16021
11160	7	5867
28889	1	3149
6903	8	17525
21165	5	37464
25845	1	29487
29960	1	5885
14172	8	17081
8930	1	108
326	3	8357
35705	5	29450
7894	5	8856
26934	3	33457
17736	8	10485
31251	1	12570
13448	8	14659
26887	8	4859
2394	1	22831
17019	1	22757
8405	1	26529
7581	3	30699
5135	4	21451
37947	8	29129
21819	13	15241
38763	3	13538
24172	8	21942
26685	8	17500
28668	3	17498
39152	13	2903
21878	11	21684
40141	3	36330
23416	17	32136
20007	7	28639
24717	5	26633
22829	3	14334
12819	1	31929
36043	3	30909
38497	3	30433
38627	3	3906
6586	8	14143
25659	3	22941
35791	3	2886
20536	3	34167
19092	1	38763
1108	1	30111
3796	6	6990
31200	9	21990
8787	4	25479
31396	1	17327
654	8	19479
40679	1	36646
18206	8	14749
7558	3	12383
18643	8	39513
33348	3	39519
29869	7	36914
38120	12	28796
273	0	39577
14157	1	6899
36393	5	19129
14884	1	9586
9588	3	38060
30516	8	10570
6865	17	9692
2053	8	6509
6390	3	3633
28691	5	30827
16865	8	19604
4914	8	21606
36965	3	7381
20612	1	21906
12979	4	18111
18184	8	14293
17667	17	17702
5004	1	29786
13825	8	11728
36320	1	39434
28846	13	32661
24347	3	23952
38763	3	30549
15591	1	16742
37662	1	5971
12979	8	39189
14623	8	3544
20433	13	18648
39281	1	30998
18578	8	2262
25292	13	38566
30194	1	18382
19541	3	23019
15671	6	18809
4885	8	30961
31809	4	17531
20267	8	12368
10939	1	36815
39467	1	19108
5064	3	34222
25076	13	23821
33768	8	8571
24809	1	8863
36423	3	25256
36965	3	9332
33520	3	23867
39459	8	9449
37342	5	10846
244	6	5460
25808	3	2503
40321	5	3330
21005	8	7528
16303	6	2404
39353	1	14915
21738	7	33810
39022	3	25552
19786	8	38806
37719	3	26963
11837	3	18128
36210	8	12567
13617	5	11444
36614	3	35886
19974	10	34486
18360	3	11264
38523	16	3476
14748	5	9412
25929	1	4551
19892	0	2829
28474	3	26186
12200	1	4719
9340	1	8258
39943	1	33239
23828	17	3665
31266	17	39250
12073	8	15690
39902	3	16893
39748	8	25676
32047	1	11169
22064	3	8268
39396	8	8065
1655	1	5528
4981	8	29720
369	1	19008
9921	6	29218
14266	13	26154
36869	10	17261
36846	17	32963
1371	8	17110
11655	1	28200
3292	1	5205
31434	8	7663
27046	5	27725
30827	13	15696
4547	11	17280
29922	4	8814
39203	8	1452
15119	3	12661
12930	3	40526
32368	1	17707
20351	11	32550
34846	1	5053
9291	10	24021
30499	1	37050
13341	8	31178
31655	1	19251
6926	3	9664
40300	1	32046
1729	8	1661
20427	1	17398
21285	8	16331
27574	5	9412
7677	1	31529
17205	3	37805
33828	1	26851
18305	5	16719
4705	3	17048
10071	8	17898
27844	1	11674
5038	1	40896
6573	3	458
14088	9	6571
30160	8	4549
36135	1	20843
33531	10	34486
21454	7	30469
8751	7	25372
34486	11	11260
11218	4	23134
11316	11	20827
16616	1	15290
10570	8	21949
1125	1	21182
10147	1	19999
1742	1	35845
35083	5	31909
40531	1	16403
15298	1	34354
39957	8	18636
32145	13	873
30507	8	17452
28912	3	7781
17028	8	8366
11469	1	32519
6188	8	17124
11388	13	39841
8258	3	5713
29373	13	13758
23991	8	14325
7293	8	29578
24203	8	19196
30710	1	22286
7912	8	36852
11942	3	24144
24650	8	23327
37426	8	30139
32550	6	25803
19585	1	21693
14418	1	30171
14645	8	35343
30782	1	9600
32392	8	5298
39253	3	16238
26965	7	23050
2405	3	33637
34625	8	6363
32204	1	30056
11525	3	5519
16127	3	33051
28173	1	2811
4840	13	21665
7195	1	24363
14590	12	32808
19937	8	8592
18210	3	36576
40497	8	28998
10031	8	18817
40551	1	27425
24690	5	16277
34015	1	16940
25155	1	1729
15920	17	12478
40463	14	7153
24320	1	28871
19886	8	35230
29879	8	26379
30732	3	6576
10355	17	27272
10361	12	29204
11022	8	38567
17249	8	17362
28509	8	16908
12921	1	8673
18046	13	29733
4153	8	16425
32379	5	31304
27778	3	32928
34997	3	21050
6372	3	32333
34558	8	26419
31510	10	21954
28109	17	36769
416	3	16870
28021	1	6929
28096	8	26800
32104	3	27226
37410	1	40321
16271	3	33901
35528	1	36781
32701	1	33962
29498	1	39418
35169	1	9094
2123	1	11169
30514	3	27064
33842	6	9858
12533	11	7018
30944	3	19794
12237	1	914
6367	1	7148
11881	3	12406
34686	10	20628
10812	3	19423
19616	5	22430
25432	1	29020
10680	5	11412
11513	1	32596
29808	7	28294
21516	1	11346
11612	8	29836
52	8	38939
34941	3	17015
13408	13	29016
31276	3	14486
7425	5	34463
453	3	22860
35495	13	37409
32133	8	24532
28376	1	28420
14590	12	26152
21191	10	17261
157	1	26785
24649	5	23435
33944	8	30316
9484	1	6216
26164	1	19226
211	17	20779
6585	8	37493
33907	1	1168
23505	7	21360
17924	1	29343
24600	13	31327
7071	1	3829
20061	3	16555
29822	1	35791
5460	12	11621
2987	3	11050
22664	7	24173
22615	3	22931
32252	5	36340
32381	8	33047
34486	11	36731
6350	17	4894
19779	7	5706
39252	3	36144
38917	1	32203
30929	12	10000
21349	8	5711
7112	10	11316
36690	7	17273
5249	3	30659
27898	1	24033
12738	17	31352
24777	1	9108
32957	1	2120
35922	1	19430
35186	11	6376
24231	10	20733
24957	1	21324
31966	8	21722
34038	12	36256
28393	10	11316
27012	1	3003
28306	3	25556
24859	3	3316
30827	13	32089
27640	1	38727
33320	8	28769
11414	3	12100
37777	3	9005
33992	8	25929
7593	1	35791
36317	6	24716
16985	3	29709
34836	1	34856
365	8	32005
35354	7	29866
12234	1	14447
29640	3	11229
21802	1	12744
8871	8	2704
30023	3	39235
532	8	13621
6007	8	10567
37756	3	29945
9064	3	7814
29203	10	34486
18947	1	3610
39882	3	837
20096	8	30427
282	8	10066
11643	8	16342
3418	10	34486
12633	1	19583
35507	8	18304
15846	0	17838
37515	8	15959
35862	8	5295
35791	3	4425
27259	3	28214
3609	3	36436
30549	13	29790
2447	1	3610
33473	6	28581
4126	0	26745
1874	1	21331
10785	3	13572
36509	3	4153
31221	3	5123
11584	3	28799
33873	8	32506
20911	8	22581
1717	1	34997
2865	1	8258
19989	5	33874
11305	1	39954
7748	4	29303
40020	8	25297
26042	8	18338
25370	9	21990
2741	3	24276
20418	10	4547
16009	1	24107
37067	8	29302
17994	12	259
7052	1	25016
28192	1	30847
19190	13	24120
2188	1	35060
8519	3	40432
26649	1	40195
17067	3	11263
32766	3	14364
31312	1	23922
18726	1	40384
19398	1	39637
30229	1	22473
24975	3	16296
39833	1	8894
29827	1	21395
12631	1	21193
5202	3	5150
34727	10	5313
6370	3	16668
8468	1	10316
39465	8	9047
17056	6	29218
3743	3	15774
14196	8	32046
14446	8	12455
38749	1	8630
25808	12	21898
31761	1	16689
30650	1	31793
30882	3	13741
1444	1	4020
13340	1	12684
32681	7	26801
14457	1	15323
2101	8	13598
6511	8	14299
39433	1	12795
30718	3	7042
34299	3	11131
23239	3	19310
37000	1	3001
12167	8	36855
18928	1	2194
6811	3	22337
37005	10	11316
35791	3	32993
35055	3	20448
23365	17	18730
31009	11	31390
26724	3	18917
20098	1	12744
15557	1	35063
27584	1	31939
7376	1	29276
26096	3	33814
39951	3	23908
34840	5	22758
10476	1	6581
10866	1	29078
801	8	18003
24480	8	39929
19726	1	19026
37530	3	36235
31092	3	26036
20435	1	14913
17817	13	40375
3537	1	13938
37112	8	28564
37719	3	6259
17010	10	32140
7565	1	14447
40937	8	28216
26893	1	39815
7684	1	22283
9031	10	5766
15811	3	36331
24992	8	2287
31588	12	26810
28533	3	32536
8481	1	23272
10757	12	19872
1448	6	34038
13027	1	38640
13377	3	2065
5214	5	20181
10694	8	15733
9086	3	20437
25084	1	14458
23057	10	5528
18538	1	11314
5165	3	19403
29081	3	21959
33048	9	6400
27935	8	31013
15376	8	40168
180	3	4833
26765	8	7873
22913	17	24205
359	3	98
19845	1	388
35791	3	5821
22526	8	24946
4510	5	15807
31396	5	26827
25723	3	3587
15964	1	38862
15184	1	14458
23195	8	17207
7952	5	23542
39359	8	2491
33675	1	8526
8511	17	10092
26070	2	3983
33640	5	35584
17917	8	26807
9581	8	11086
1283	8	14717
39088	7	15083
